2024-12-02 17:33:25	12	0	all	0	-	0	0	-	-	0	0	-	-
2024-12-02 17:34:08	8	1	syymw.net	1	abc_syymwcom_1	1	9	abc	-	29927616	274297	abc	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	101004	18	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	111004	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	121004	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	131004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	141004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	151004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	161004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	171004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	102004	18	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	112004	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	122004	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	132004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	142004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	152004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	162004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	172004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	103004	18	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	113004	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	123004	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	133004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	143004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	153004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	163004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	173004	33	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	101204	12	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	111204	20	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	121204	15	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	131204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	141204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	151204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	161204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	171204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	102204	12	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	112204	20	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	122204	15	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	132204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	142204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	152204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	162204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	172204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	103204	12	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	113204	20	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	123204	15	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	133204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	143204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	153204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	163204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	173204	22	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	101004	37	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	111004	65	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	121004	47	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	131004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	141004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	151004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	161004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	171004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	102004	37	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	112004	65	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	122004	47	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	132004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	142004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	152004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	162004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	172004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	103004	37	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	113004	65	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	123004	47	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	133004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	143004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	153004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	163004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	173004	70	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	101204	25	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	111204	43	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	121204	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	131204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	141204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	151204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	161204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	171204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	102204	25	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	112204	43	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	122204	31	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	132204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	142204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	152204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	162204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	172204	46	离线奖励	-	0	0	-	-
2024-12-02 17:34:08	5	1	syymw.net	1	abc_syymwcom_1	103204	25	离线奖励	-	0	0	-	-
